"YEAR-WISE SUPPLIER LOG  |  5,493 RECORDS  |  Full Historical Traceability",,,,,
Supplier ID,Company Name,Year,Status,Source Sheet,Notes
SUP-00083,ACSA International SPA / Chilefood Agrocomm SPA,2024,Active,23-24_Peanuts Jan 24,
SUP-00348,ALVAL SPA,2024,Active,23-24_Peanuts Jan 24,
SUP-01127,"DANDONG RONGZHENG FOOD CO., LTD.",2024,Active,23-24_Peanuts Jan 24,
SUP-01565,"FUJIAN HANWEI FOODS CO.,LTD",2024,Active,23-24_Peanuts Jan 24,
SUP-01833,Hangzhou Qingeng food technology Company Limited.,2024,Active,23-24_Peanuts Jan 24,
SUP-01840,"Hangzhou Yaoshengji Food Co., LTD",2024,Active,23-24_Peanuts Jan 24,
SUP-01865,"HEBEI CRACKER FOOD CO.,LTD",2024,Active,23-24_Peanuts Jan 24,
SUP-01892,"Hesheng Changbai Mountain ecological food (Hebei) Co., Ltd",2024,Active,23-24_Peanuts Jan 24,
SUP-02473,"Linyi Dongxu Foods Co., Ltd",2024,Active,23-24_Peanuts Jan 24,
SUP-02967,"NINGXIA SENQI FOOD INDUSTRY CO.,LTD",2024,Active,23-24_Peanuts Jan 24,
SUP-03342,"Qingdao Chengtian Foodstuff Co.,Ltd",2024,Active,23-24_Peanuts Jan 24,
SUP-03344,"QINGDAO FOODLINK CO., LTD",2024,Active,23-24_Peanuts Jan 24,
SUP-03351,"Qingdao Jiade Foods Co.,Ltd.",2024,Active,23-24_Peanuts Jan 24,
SUP-03356,"Qingdao Lvzhouyuan Peanut Foodstuff Co., Ltd",2024,Active,23-24_Peanuts Jan 24,
SUP-03361,QINGDAO SHENGDE FOODS CO LTD,2024,Active,23-24_Peanuts Jan 24,
SUP-03366,"QINGDAO XURUN PEANUT PRODUCTS CO.,LTD",2024,Active,23-24_Peanuts Jan 24,
SUP-03369,Qingdao Zest Foods Co Ltd,2024,Active,23-24_Peanuts Jan 24,
SUP-03472,"Rizhao Golden Nut Cereals and Oils Co., Ltd.",2024,Active,23-24_Peanuts Jan 24,
SUP-03703,"Shandong Guanghua Agricultural Product Co.,Ltd",2024,Active,23-24_Peanuts Jan 24,
SUP-03710,"Shandong Liangwin Foods Co.,Ltd.",2024,Active,23-24_Peanuts Jan 24,
SUP-03719,"SHANDONG YISU NUTS FOOD CO.,LTD",2024,Active,23-24_Peanuts Jan 24,
SUP-04035,"Suzhou Youi Foods Co., Ltd.",2024,Active,23-24_Peanuts Jan 24,
SUP-04549,"Xin Day Bright (Xiamen) Foods Co., Ltd",2024,Active,23-24_Peanuts Jan 24,
SUP-04578,"Yantai Ouguo Peanut Oil Co., Ltd.",2024,Active,23-24_Peanuts Jan 24,
SUP-04253,TRR GROUP (SARABURI),2024,Active,23-24_Sugar,
SUP-02713,"MITR PHOL SUGAR CORP., LTD",2024,Active,23-24_Sugar,
SUP-02260,KASET THAI INTERNATIONAL SUGAR,2024,Active,23-24_Sugar,
SUP-04471,Wangkanai,2024,Active,23-24_Sugar,
SUP-02312,KHON KAEN SUGAR INDUSTRY PUBLIC,2024,Active,23-24_Sugar,
SUP-03805,"SIAM SUGAR EXPORT CORP., LTD (SSEC)",2024,Active,23-24_Sugar,
SUP-04130,Thai sugar group,2024,Active,23-24_Sugar,
SUP-01351,ERAWAN SUGAR COMPANY LIMITED,2024,Active,23-24_Sugar,
SUP-00834,BURIRAM SUGAR FACTORY COMPANY LIMIT,2024,Active,23-24_Sugar,
SUP-02313,Khonburi Sugar Public Company Limited,2024,Active,23-24_Sugar,
SUP-01558,FSSC Certified companies,2024,Active,23-24_Sugar,
SUP-01276,Eastern Sugar & Cane Public Company Limited,2024,Active,23-24_Sugar,
SUP-02259,Kaset Phol Sugar Ltd.,2024,Active,23-24_Sugar,
SUP-02998,"N.R. COCONUT SUGAR CO., LTD.",2024,Active,23-24_Sugar,
SUP-02824,Nakornphet Sugar Ltd.,2024,Active,23-24_Sugar,
SUP-03238,"PRACHUAP SUGAR INDUSTRY CO., LTD.",2024,Active,23-24_Sugar,
SUP-02904,New supplier,2024,Active,23-24_Sugar,
SUP-00616,BAN PONG SUGAR COMPANY LIMITED,2024,Active,23-24_Sugar,
SUP-00977,"CHOLBURI SUGAR & TRADING CORP., LTD",2024,Active,23-24_Sugar,
SUP-02364,KORACH INDUSTRY COMPANY LIMITED,2024,Active,23-24_Sugar,
SUP-03396,RAJBURI SUGAR LIMITED,2024,Active,23-24_Sugar,
SUP-04109,"THAI CANE AND SUGAR CORP., LTD",2024,Active,23-24_Sugar,
SUP-04125,THAI ROONG RUANG INDUSTRY CO LTD,2024,Active,23-24_Sugar,
SUP-01257,E SAAN SUGAR INDUSTRY,2024,Active,23-24_Sugar,
SUP-02901,NEW KRUNG THAI SUGAR FACTORY,2024,Active,23-24_Sugar,
SUP-02379,KTIS,2024,Active,23-24_Sugar,
SUP-01071,Cosan S.A,2024,Active,23-24_Sugar,
SUP-00048,AB Sugar,2024,Active,23-24_Sugar,
SUP-03636,Südzucker AG,2024,Active,23-24_Sugar,
SUP-02992,Nordzucker AG,2024,Active,23-24_Sugar,
SUP-01013,COFCO International,2024,Active,23-24_Sugar,
SUP-04094,Tereos Group,2024,Active,23-24_Sugar,
SUP-01119,Dalmia Bharat Sugar and Industries Limited,2024,Active,23-24_Sugar,
SUP-01304,E.I.D. – Parry (India) Limited,2024,Active,23-24_Sugar,
SUP-02481,LLC Rusagro Group of Companies.,2024,Active,23-24_Sugar,
SUP-01141,DCM Shriram Limited,2024,Active,23-24_Sugar,
SUP-04126,THAI ROONG RUANG SUGAR GROUP,2024,Active,23-24_Sugar,
SUP-02431,LaPapampa S.A.C,2024,Active,23-24_Juergan List,
SUP-04417,Villa Andina,2024,Active,23-24_Juergan List,
SUP-03372,Quality Supplier Foods,2024,Active,23-24_Juergan List,
SUP-01242,Dry Frut,2024,Active,23-24_Juergan List,
SUP-01556,Frutsol S.A,2024,Active,23-24_Juergan List,
SUP-01549,Frutexsa,2024,Active,23-24_Juergan List,
SUP-03987,Sunan Food,2024,Active,23-24_Juergan List,
SUP-04023,Susitas,2024,Active,23-24_Juergan List,
SUP-03667,Serpis,2024,Active,23-24_Juergan List,
SUP-00053,ABALIOĞLU YAĞ SANAYİ VE TİCARET A.Ş.,2024,Active,23-24_Juergan List,
SUP-01620,GEOGROUP JSC,2024,Active,23-24_Juergan List,
SUP-03304,Prutul,2024,Active,23-24_Juergan List,
SUP-03660,SELPROM,2024,Active,23-24_Juergan List,
SUP-00521,Astarta,2024,Active,23-24_Juergan List,
SUP-01101,Cygnet,2024,Active,23-24_Juergan List,
SUP-01449,Ferra,2024,Active,23-24_Juergan List,
SUP-02525,Lufra,2024,Active,23-24_Juergan List,
SUP-02680,MIELL TIRANA,2024,Active,23-24_Juergan List,
SUP-02727,Moldavia,2024,Active,23-24_Total supplier list,
SUP-03172,Peru,2024,Active,23-24_Total supplier list,
SUP-04273,Ukraine,2024,Active,23-24_Total supplier list,
SUP-02534,Macadamia,2024,Active,23-24_Total supplier list,
SUP-03427,red lentils,2024,Active,23-24_Total supplier list,
SUP-04387,VIETNAM,2023,Active,22-23_FRUITS,
SUP-01979,Huynh gia corp,2023,Active,22-23_FRUITS,
SUP-02923,NHP FOODS (Global Gap),2023,Active,22-23_FRUITS,
SUP-04380,VIET KHANH FOOD COMPANY LIMITED,2023,Active,22-23_FRUITS,
SUP-04133,THAILAND,2023,Active,22-23_FRUITS,
SUP-00759,Blue Jay Oriental Foods,2023,Active,22-23_FRUITS,
SUP-04107,Thai Agronomy Product co ltd,2023,Active,22-23_FRUITS,
SUP-04249,"Tropical Green Co., Ltd.",2023,Active,22-23_FRUITS,
SUP-03325,PUERTO RICO,2023,Active,22-23_FRUITS,
SUP-02608,Martex Farms S.E (Global Gap),2023,Active,22-23_FRUITS,
SUP-02674,MEXICO,2023,Active,22-23_FRUITS,
SUP-01545,FRUTAS MARFER,2023,Active,22-23_FRUITS,
SUP-03172,PERU,2023,Active,22-23_FRUITS,
SUP-02828,Namaskar SAC,2023,Active,22-23_FRUITS,
SUP-02014,Inca Invest,2023,Active,22-23_FRUITS,
SUP-02018,INDIA,2023,Active,22-23_FRUITS,
SUP-01518,FRESH TROP,2023,Active,22-23_FRUITS,
SUP-02272,KAYBEE EXPORTS,2023,Active,22-23_FRUITS,
SUP-03554,SAHYADRI FARMS,2023,Active,22-23_FRUITS,
SUP-00472,ARIDOM,2023,Active,22-23_FRUITS,
SUP-02018,INDIA,2023,Active,22-23_WHOLE PEPPER,
SUP-00431,ANU FOODS,2023,Active,22-23_WHOLE PEPPER,
SUP-00111,Adrianna Spring Impex,2023,Active,22-23_WHOLE PEPPER,
SUP-00177,Agrim Pte Ltd,2023,Active,22-23_WHOLE PEPPER,
SUP-01396,Exotic Spices,2023,Active,22-23_WHOLE PEPPER,
SUP-01577,G R Kurup and sons,2023,Active,22-23_WHOLE PEPPER,
SUP-02201,JOn Jose Exports,2023,Active,22-23_WHOLE PEPPER,
SUP-02290,Kerala Naturals,2023,Active,22-23_WHOLE PEPPER,
SUP-02293,Kerala Spices,2023,Active,22-23_WHOLE PEPPER,
SUP-02458,Life Spices,2023,Active,22-23_WHOLE PEPPER,
SUP-02840,NANI,2023,Active,22-23_WHOLE PEPPER,
SUP-02035,INDONESIA,2023,Active,22-23_WHOLE PEPPER,
SUP-03921,SRI LANKA,2023,Active,22-23_WHOLE PEPPER,
SUP-00122,AFGO International Pvt. Limited,2023,Active,22-23_WHOLE PEPPER,
SUP-00085,ADAM EXPORT,2023,Active,22-23_WHOLE PEPPER,
SUP-02449,LHD SPICES,2023,Active,22-23_WHOLE PEPPER,
SUP-04387,VIETNAM,2023,Active,22-23_WHOLE PEPPER,
SUP-01979,Huynh gia corp,2023,Active,22-23_WHOLE PEPPER,EMAIL SENT BUT NO RESPONSE
SUP-02994,Nov Exim,2023,Active,22-23_WHOLE PEPPER,SINCE NOT READY TO SEND SAMPLE AT THEIR COST TO OUT OF THE GAME
SUP-03182,Phalco and King Pepper Vietnam JSC,2023,Active,22-23_WHOLE PEPPER,EMAIL SENT BUT NO RESPONSE
SUP-03998,SUNRISE INS,2023,Active,22-23_WHOLE PEPPER,SAMPLES SENDING TO STFAN
SUP-03871,"Song Hy Gia Lai Co., Ltd",2023,Active,22-23_WHOLE PEPPER,EMAIL SENT BUT NO RESPONSE
SUP-04415,VILACONIC GROUP,2023,Active,22-23_WHOLE PEPPER,EMAIL SENT BUT NO RESPONSE
SUP-04456,VN GATE,2023,Active,22-23_WHOLE PEPPER,EMAIL SENT BUT NO RESPONSE
SUP-04437,VISIMEX,2023,Active,22-23_WHOLE PEPPER,EMAIL SENT BUT NO RESPONSE
SUP-03276,Privamnuts EPZ Kenya Ltd,2023,Active,22-23_WHOLE PEPPER,
SUP-02220,JUngle nuts,2023,Active,22-23_WHOLE PEPPER,
SUP-01112,Dairaan Ke,2023,Active,22-23_WHOLE PEPPER,
SUP-01429,Farmica EPZ Limited,2023,Active,22-23_WHOLE PEPPER,
SUP-02462,Limbua Group lid,2023,Active,22-23_WHOLE PEPPER,
SUP-00015,2023,2023,Active,22-23_Sugar,
SUP-03879,SOTO FILHOS EXPORTS,2023,Active,22-23_Sugar,
SUP-00809,BRAZILLIAN SUGAR EXPORTER,2023,Active,22-23_Sugar,
SUP-00807,BRAZIL EXPORTER,2023,Active,22-23_Sugar,
SUP-00805,BRASIL SUGAR INTERNATIONAL,2023,Active,22-23_Sugar,
SUP-03003,NSL SUGAR LTD,2023,Active,22-23_Sugar,
SUP-01137,DBO,2023,Active,22-23_Sugar,
SUP-01063,Copersucar S.A. :,2023,Active,22-23_Sugar,
SUP-03393,Raizen:,2023,Active,22-23_Sugar,
SUP-00740,Biosev:,2023,Active,22-23_Sugar,
SUP-04306,Usina São Martinho :,2023,Active,22-23_Sugar,
SUP-04305,Usina São Francisco :,2023,Active,22-23_Sugar,
SUP-00016,2024,2023,Active,22-23_Dried Fruits & Nuts,
SUP-03501,ROYAL,2023,Active,22-23_Dried Fruits & Nuts,
SUP-01749,GROPPO SPA,2023,Active,22-23_Dried Fruits & Nuts,
SUP-03810,SILVESTRES,2023,Active,22-23_Dried Fruits & Nuts,
SUP-03446,RHUMVELD,2023,Active,22-23_Dried Fruits & Nuts,
SUP-02870,NATURAL CHILE,2023,Active,22-23_Dried Fruits & Nuts,
SUP-01718,GRANUTS,2023,Active,22-23_Dried Fruits & Nuts,
SUP-01244,DRYFRUT,2023,Active,22-23_Dried Fruits & Nuts,
SUP-01541,Fruits of Turkey,2023,Active,22-23_Dried Fruits & Nuts,
SUP-00831,Bulgarian Nuts Ltd,2023,Active,22-23_Dried Fruits & Nuts,
SUP-02241,kakuz,2023,Active,22-23_Dried Fruits & Nuts,
SUP-02220,JUNGLE NUTS,2023,Active,22-23_Dried Fruits & Nuts,
SUP-00128,AFRIMAC,2023,Active,22-23_Dried Fruits & Nuts,
SUP-04526,WISH KENYA LIMITED,2023,Active,22-23_Dried Fruits & Nuts,
SUP-01844,Hannjo Nuts Limited,2023,Active,22-23_Dried Fruits & Nuts,
SUP-03106,PAEM NUTS,2023,Active,22-23_Dried Fruits & Nuts,
SUP-01370,EUREKA  NUTS EPZ,2023,Active,22-23_Dried Fruits & Nuts,
SUP-03274,PRIVAM NUTS,2023,Active,22-23_Dried Fruits & Nuts,
SUP-04418,VILLAGE NUTS,2023,Active,22-23_Dried Fruits & Nuts,
SUP-04529,WONDER NUTS,2023,Active,22-23_Dried Fruits & Nuts,
SUP-02217,JUMBO NUTS,2023,Active,22-23_Dried Fruits & Nuts,
SUP-01705,GPR NUTS,2023,Active,22-23_Dried Fruits & Nuts,
SUP-02098,IZMIR  ORGANIC,2023,Active,22-23_Dried Fruits & Nuts,
SUP-04367,VERGIN NUTS,2023,Active,22-23_Dried Fruits & Nuts,
SUP-00749,BISMI CASHEW COMPANY,2023,Active,22-23_Dried Fruits & Nuts,
SUP-00001,"03/04/2024
Ruchita.",2023,Active,22-23_Dried Fruits & Nuts,
SUP-03551,Sahara UK Foods,2023,Active,22-23_Dried Fruits & Nuts,
SUP-00635,BATA FOOD,2023,Active,22-23_Dried Fruits & Nuts,
SUP-00528,At Fineberry Foods,2023,Active,22-23_Dried Fruits & Nuts,
SUP-00518,Asofood Industry,2023,Active,22-23_Dried Fruits & Nuts,
SUP-04307,USTA FOOD,2023,Active,22-23_Dried Fruits & Nuts,
SUP-04158,The King Of Apricots,2023,Active,22-23_Dried Fruits & Nuts,
SUP-04377,Victoria Foods,2023,Active,22-23_Dried Fruits & Nuts,
SUP-01752,GROVER SONS,2023,Active,22-23_Dried Fruits & Nuts,
SUP-02115,Jalaram agriexports ltd,2023,Active,22-23_Dried Fruits & Nuts,
SUP-02562,Maison Cotolot,2023,Active,22-23_Dried Fruits & Nuts,
SUP-01549,Frutexsa,2023,Active,22-23_Dried Fruits & Nuts,
SUP-04338,"Vandana Ma'am
03/04/2024",2023,Active,22-23_Dried Fruits & Nuts,
SUP-00450,Aprifood,2023,Active,22-23_Dried Fruits & Nuts,
SUP-02273,"KAYISICIOGLU,",2023,Active,22-23_Dried Fruits & Nuts,
SUP-01349,Entegre Food Industry Co. Inc.,2023,Active,22-23_Dried Fruits & Nuts,
SUP-01425,Farmeks Center,2023,Active,22-23_Dried Fruits & Nuts,
SUP-03070,ORGANIC FOOD SUPPLIER,2023,Active,22-23_Dried Fruits & Nuts,
SUP-04005,SUNROSE,2023,Active,22-23_Dried Fruits & Nuts,
SUP-02105,"Jabs International Pvt. Ltd.
.",2023,Active,22-23_Dried Fruits & Nuts,
SUP-01272,Eastern Agro Export,2023,Active,22-23_Dried Fruits & Nuts,
SUP-01599,GCF International Company Limited,2023,Active,22-23_Dried Fruits & Nuts,
SUP-04065,TAN TAN,2023,Active,22-23_Dried Fruits & Nuts,
SUP-00002,"04/04/2024
Ruchita",2023,Active,22-23_Dried Fruits & Nuts,
SUP-04505,Westfalia Fruit Group,2023,Active,22-23_Dried Fruits & Nuts,
SUP-00876,CAPE DRIED FRUIT,2023,Active,22-23_Dried Fruits & Nuts,
SUP-02567,malawi mangoes.,2023,Active,22-23_Dried Fruits & Nuts,
SUP-02437,"Le Trung Thien Co., Ltd",2023,Active,22-23_Dried Fruits & Nuts,
SUP-03194,Pietrelli Fruits,2023,Active,22-23_Dried Fruits & Nuts,
SUP-01707,"Graceland Fruit, Inc.",2023,Active,22-23_Dried Fruits & Nuts,
SUP-03755,Shepcote,2023,Active,22-23_Dried Fruits & Nuts,
SUP-04613,"Özgür Tarım,",2023,Active,22-23_Dried Fruits & Nuts,
SUP-01998,IŞIK TARIM,2023,Active,22-23_Dried Fruits & Nuts,
SUP-00117,Aegean Foods,2023,Active,22-23_Dried Fruits & Nuts,
SUP-04417,Villa Andina,2023,Active,22-23_Dried Fruits & Nuts,
SUP-02657,Melisagro SA,2023,Active,22-23_Dried Fruits & Nuts,
SUP-01094,CUPID LIMITED,2023,Active,22-23_Condom,
SUP-03426,RECARE,2023,Active,22-23_Condom,
SUP-03162,PENTA LATEX LLP,2023,Active,22-23_Condom,
SUP-02252,KAREX,2023,Active,22-23_Condom,
SUP-02579,MANDKIND PHARMA,2023,Active,22-23_Condom,
SUP-04482,WEEFSEL PHARMA,2023,Active,22-23_Condom,
SUP-03443,REWINE PHARMA,2023,Active,22-23_Condom,
SUP-03007,Nula tex,2023,Active,22-23_Condom,
SUP-01788,GUMMITECH,2023,Active,22-23_Condom,
SUP-03008,Nulatex,2023,Active,22-23_Condom,
SUP-00021,24.10.2024,2023,Active,22-23_Condom,
SUP-04260,TTK Healthcare Limited,2023,Active,22-23_Condom,
SUP-01908,HLL Lifecare Limited.,2023,Active,22-23_Condom,
SUP-03062,One Touch,2023,Active,22-23_Condom,
SUP-03205,Playgard,2023,Active,22-23_Condom,
SUP-00016,2024,2023,Active,22-23_Chicken Feet,
SUP-03244,Pramoda,2023,Active,22-23_Chicken Feet,
SUP-04052,Taiba Farms,2023,Active,22-23_Chicken Feet,
SUP-01161,DELTA,2023,Active,22-23_Chicken Feet,
SUP-00549,AURORA BRAZIL,2023,Active,22-23_Chicken Feet,
SUP-04497,West Frozen Foods,2023,Active,22-23_Chicken Feet,
SUP-02129,JB BEST QUALITY CHICKEN,2023,Active,22-23_Chicken Feet,
SUP-00653,BBR EXPORTS,2023,Active,22-23_Chicken Feet,
SUP-02130,JBS,2023,Active,22-23_Chicken Feet,
SUP-01661,GODREJ,2023,Active,22-23_Chicken Feet,
SUP-01943,https://essfeed.com/top-brazilian-poultry-producers/,2023,Active,22-23_Chicken Feet,
SUP-00816,BRF ( Sadia brand ) -,2023,Active,22-23_Chicken Feet,
SUP-00245,Agrosuper,2023,Active,22-23_Chicken Feet,
SUP-01058,Cooperativa Central Aurora Alimentos (Aurora ),2023,Active,22-23_Chicken Feet,
SUP-02692,Minerva - (Avicola) Poultry division,2023,Active,22-23_Chicken Feet,
SUP-02596,Marfrig ( Seara ) Poultry division:,2023,Active,22-23_Chicken Feet,
SUP-03168,Perdigão,2023,Active,22-23_Chicken Feet,
SUP-02035,INDONESIA,2023,Active,22-23_CASHEW,
SUP-03318,PT Perdana Satya Perkasa,2023,Active,22-23_CASHEW,
SUP-04387,VIETNAM,2023,Active,22-23_CASHEW,
SUP-00179,"AGRINUTS VIETNAM TRADING CO.,LTD.",2023,Active,22-23_CASHEW,
SUP-00175,AGRIKIM IMPORT AND EXPORT JOINT STOCK COMPANY,2023,Active,22-23_CASHEW,
SUP-00721,Bimico Company Limited,2023,Active,22-23_CASHEW,
SUP-00786,"BONANZA INTERNATIONAL CO.,LTD VIET NAM",2023,Active,22-23_CASHEW,
SUP-00716,BIGITEXCO,2023,Active,22-23_CASHEW,
SUP-01124,DAN ON FOODS CORPORATION,2023,Active,22-23_CASHEW,
SUP-01113,"Dakao Agricultural Produce Export And Production Co., Ltd",2023,Active,22-23_CASHEW,
SUP-01325,Elmar Trading & Production Co Ltd.,2023,Active,22-23_CASHEW,
SUP-01669,Gold Cashew,2023,Active,22-23_CASHEW,
SUP-03998,SUNRISE INS,2023,Active,22-23_CASHEW,
SUP-03378,QueenFood,2023,Active,22-23_CASHEW,
SUP-02325,KIMMY COMPANY LIMITED,2023,Active,22-23_CASHEW,
SUP-02814,"MYANCO.,LTD",2023,Active,22-23_CASHEW,
SUP-01980,HUYNHGIA,2023,Active,22-23_CASHEW,
SUP-02817,na foods King,2023,Active,22-23_CASHEW,
SUP-01847,HANOI SPICES,2023,Active,22-23_CASHEW,
SUP-04069,"Tanis Imex Co., Ltd",2023,Active,22-23_CASHEW,
SUP-02994,Nov Exim,2023,Active,22-23_CASHEW,
SUP-02345,KM GREEN COMPANY,2023,Active,22-23_CASHEW,
SUP-03032,NUVISRAEL,2023,Active,22-23_CASHEW,
SUP-04409,VIHABA,2023,Active,22-23_CASHEW,
SUP-04399,VIETNAM ROASTED CASHEW,2023,Active,22-23_CASHEW,
SUP-03982,SUN GRAINS INTERNATIONAL,2023,Active,22-23_CASHEW,
SUP-04425,VINAPRO,2023,Active,22-23_CASHEW,
SUP-04392,VIETNAM FOOD STUFF,2023,Active,22-23_CASHEW,
SUP-02912,"NGO HOANG THU AGRICULTURAL CO., LTD.",2023,Active,22-23_CASHEW,
SUP-03298,PROSI,2023,Active,22-23_CASHEW,
SUP-01922,HONG LOI THINH COMPANY LIMITED,2023,Active,22-23_CASHEW,
SUP-04381,VIET LINH,2023,Active,22-23_CASHEW,
SUP-01081,"CPT CORP – Vietnam Cashew, oganic cashew",2023,Active,22-23_CASHEW,
SUP-04416,VILACONIC JOINT STOCK COMPANY,2023,Active,22-23_CASHEW,
SUP-04391,VIETNAM CASHEW PROCESSING JOINT STOCK  COMPANY,2023,Active,22-23_CASHEW,
SUP-02326,KIMNUT Company Limited,2023,Active,22-23_CASHEW,
SUP-02500,LONG SON JOINT STOCK COMPANY,2023,Active,22-23_CASHEW,
SUP-01913,Hoang Son 1 Joint Stock Company,2023,Active,22-23_CASHEW,
SUP-01819,Hanfimex.  Group,2023,Active,22-23_CASHEW,
SUP-04038,SVC GROUP,2023,Active,22-23_CASHEW,
SUP-02947,NineStars Company,2023,Active,22-23_CASHEW,
SUP-04264,TUTILAN VIETNAM,2023,Active,22-23_CASHEW,
SUP-04401,Vietnuts,2023,Active,22-23_CASHEW,
SUP-03109,page not found,2023,Active,22-23_CASHEW,
SUP-03186,"Phuc An Processing Trading Co., Ltd",2023,Active,22-23_CASHEW,
SUP-04146,"Thaphimex - Thanh Phat Agricultual Co., Ltd",2023,Active,22-23_CASHEW,
SUP-04423,Vinalimex J.Co Hochiminh City,2023,Active,22-23_CASHEW,
SUP-02322,Kim Hy Cashew Nut Manufacture,2023,Active,22-23_CASHEW,
SUP-01816,Halomex Ltd,2023,Active,22-23_CASHEW,
SUP-04429,Vincas Company Limited,2023,Active,22-23_CASHEW,
SUP-03887,Sourced by manvita-18-01-2024,2023,Active,22-23_CASHEW,
SUP-01808,Hai Viet Company,2023,Active,22-23_CASHEW,
SUP-00870,CAO PHAT COMPANY LIMITED,2023,Active,22-23_CASHEW,
SUP-04383,VIET NAM INTERSNACK CASHEW COMPANY LIMITED,2023,Active,22-23_CASHEW,
SUP-03054,olam vietnam ltd,2023,Active,22-23_CASHEW,
SUP-00749,Bismi Cashew Company,2023,Active,22-23_CASHEW,
SUP-00340,Alphonsa Cashew Industries,2023,Active,22-23_CASHEW,
SUP-04503,WESTERN INDIA CASHEW COMPANY PRIVATE LIMITED,2023,Active,22-23_CASHEW,
SUP-00007,14/03/2024,2023,Active,22-23_CASHEW,
SUP-00176,AGRIKIM  vietnam nuts and spices,2023,Active,22-23_CASHEW,private label not mentioned
SUP-00283,Al Amira El Lebnania,2023,Active,22-23_CASHEW,private label mentioned
SUP-01067,cornitos,2023,Active,22-23_CASHEW,"brc certified
private label not mentioned"
SUP-03220,Poindexter Nut,2023,Active,22-23_CASHEW,"brc certified
private label not mentioned"
SUP-00009,16/03/2024,2023,Active,22-23_CASHEW,
SUP-04077,Tasty Nut,2023,Active,22-23_CASHEW,"brc Certifications
private label not mentioned"
SUP-03028,Nuts2,2023,Active,22-23_CASHEW,"Brc Certifications
private label not mentioned"
SUP-03000,NS CASHEW COMPANY,2023,Active,22-23_CASHEW,"Brc Certifications
private label not mentioned"
SUP-00126,AFRGO,2023,Active,22-23_CASHEW,"""Brc Certifications
private label not mentioned"""
SUP-04163,The PAN Group,2023,Active,22-23_CASHEW,"""Brc Certifications
private label not mentioned"""
SUP-01488,FOMEXCO JSC,2023,Active,22-23_CASHEW,"""Brc Certifications
private label not mentioned"""
SUP-04323,Valency International Pte Ltd,2023,Active,22-23_CASHEW,"""Brc Certifications
private label not mentioned"""
SUP-00010,18/03/2024,2023,Active,22-23_CASHEW,
SUP-00530,ATCO,2023,Active,22-23_CASHEW,IFS CERTIFICATION
SUP-03018,Nutland nuts and dried fruits,2023,Active,22-23_CASHEW,IFS CERTIFICATION
SUP-00018,21/03/2024,2023,Active,22-23_CASHEW,
SUP-00890,Cashew Coast,2023,Active,22-23_CASHEW,BRCGS Food Safety
SUP-03025,Nuts And More,2023,Active,22-23_CASHEW,Brc certifications
SUP-04438,Visimex Corporation,2023,Active,22-23_CASHEW,", HACCP, BRCGS, Halal, Kosher, ISO 22000, ISO 9001, and Fairtrade."
SUP-03047,Olam International Limited,2023,Active,22-23_CASHEW,Brc certifications
SUP-03306,PSL,2023,Active,22-23_CASHEW,"HACCP

ISO9001

BRC"
SUP-00020,23/03/2024,2023,Active,22-23_CASHEW,
SUP-00563,AVC Nuts,2023,Active,22-23_CASHEW,"We are a BRC, HACCP, Kosher certified facility and approved by FDA."
SUP-03916,SreeLekshmi Cashew Company,2023,Active,22-23_CASHEW,Brc certifications
SUP-01850,Haprosimex JSC,2023,Active,22-23_CASHEW,Brc certifications
SUP-00016,2024,2023,Active,22-23_Shrimps,
SUP-03174,Pescafresh,2023,Active,22-23_Shrimps,
SUP-04203,Tin Thinh Co Ltd,2023,Active,22-23_Shrimps,
SUP-01979,Huynh gia corp,2023,Active,22-23_Shrimps,
SUP-00655,BD SHRIMP,2023,Active,22-23_Shrimps,
SUP-02059,Internatinal Shrimp export,2023,Active,22-23_Shrimps,
SUP-00556,Avanti Foods,2023,Active,22-23_Shrimps,
SUP-00440,Apex Frozen Foods,2023,Active,22-23_Shrimps,
SUP-01003,Coastal Corporation,2023,Active,22-23_Shrimps,
SUP-02329,Kings Infra,2023,Active,22-23_Shrimps,
SUP-04476,Waterbase,2023,Active,22-23_Shrimps,
SUP-00016,2024,2023,Active,22-23_Almonds - Ruchita,
SUP-00533,ATLAS Almonds,2023,Active,22-23_Almonds - Ruchita,email sent dt 13.10.23
SUP-00395,Andalucia Nuts,2023,Active,22-23_Almonds - Ruchita,email sent dt 26.10.23
SUP-00316,All Seasonings,2023,Active,22-23_Almonds - Ruchita,email sent dt 26.10.23
SUP-00626,BAPU Almonds,2023,Active,22-23_Almonds - Ruchita,email sent dt 13.10.23
SUP-00650,Bazzini Nuts,2023,Active,22-23_Almonds - Ruchita,email sent dt 26.10.23
SUP-00814,Bremner Farms,2023,Active,22-23_Almonds - Ruchita,email sent dt 13.10.23
SUP-00634,Basse Nuts,2023,Active,22-23_Almonds - Ruchita,email sent dt 26.10.23
SUP-00718,Billings Marketing,2023,Active,22-23_Almonds - Ruchita,email sent dt 13.10.23
SUP-00658,Beard's Quality Nut co.,2023,Active,22-23_Almonds - Ruchita,email sent dt 13.10.23
SUP-00715,Big Tree Organic Farms,2023,Active,22-23_Almonds - Ruchita,email sent dt 13.10.23
SUP-00664,Beckner Farm Nuts And Drled Fruits,2023,Active,22-23_Almonds - Ruchita,email sent dt 13.10.23
